Having run the script on the test database, let's see how it does with PRV's observations....

mysql> SELECT name, band, JD, unique_id, timeseries FROM temp_observations WHERE obscode="PRV" ORDER BY name, band, JD;
+-----------------------+------+---------------+------------+------------+
| name                  | band | JD            | unique_id  | timeseries |
| NOVA CYG 2014         | 2    | 2456862.91369 | 1264951219 |       NULL |
| NOVA CYG 2014         | 2    | 2456887.77931 | 1265042272 |       NULL |
| NOVA CYG 2014         | 2    | 2456894.78487 | 1265095564 |       NULL |
| NOVA CYG 2014         | 2    | 2456932.77707 | 1265439504 |       NULL |
| NOVA OPH 2015         | 2    | 2457122.97454 | 1267543372 |       NULL |
| NOVA OPH 2015         | 2    | 2457123.97545 | 1267595135 |       NULL |
| NOVA OPH 2015         | 2    | 2457129.96203 | 1267595102 |       NULL |
| NOVA OPH 2015         | 2    | 2457130.96507 | 1267603019 |       NULL |
| NOVA OPH 2015         | 2    | 2457132.96524 | 1267610614 |       NULL |
| NOVA OPH 2015         | 2    | 2457133.96337 | 1267613503 |       NULL |
| NOVA OPH 2015         | 2    | 2457134.95671 | 1267629304 |       NULL |
| NOVA OPH 2015         | 2    | 2457137.95569 | 1267634494 |       NULL |
| NOVA OPH 2015         | 2    | 2457142.94867 | 1267656585 |       NULL |
| NOVA OPH 2015         | 2    | 2457143.95089 | 1267660499 |       NULL |
| NOVA OPH 2015         | 2    | 2457144.95344 | 1267673571 |       NULL |
| NOVA OPH 2015         | 2    | 2457150.94103 | 1267700579 |       NULL |
| NOVA OPH 2015         | 2    | 2457151.93970 | 1267710951 |       NULL |
| NOVA OPH 2015         | 2    | 2457153.93516 | 1267750121 |       NULL |
| NOVA OPH 2015         | 2    | 2457160.93241 | 1267750103 |       NULL |
| NOVA OPH 2015         | 2    | 2457162.89781 | 1267764635 |       NULL |
| NOVA OPH 2015         | 2    | 2457167.93316 | 1268000287 |       NULL |
| NOVA OPH 2015         | 2    | 2457169.92672 | 1268000278 |       NULL |
| NOVA OPH 2015         | 2    | 2457170.92911 | 1268000269 |       NULL |
| NOVA OPH 2015         | 2    | 2457171.92916 | 1268000259 |       NULL |
| NOVA OPH 2015         | 2    | 2457177.92867 | 1268101608 |       NULL |
| NOVA SGR 2015 NO. 2   | 2    | 2457121.28770 | 1267534340 |       NULL |
| NSV 10519             | 2    | 2457242.95183 | 1268294992 |       NULL |
| NSV 10519             | 2    | 2457243.95537 | 1268307485 |       NULL |
| NSV 11928             | 2    | 2456806.89316 | 1264665934 |       NULL |
| NSV 20521             | 2    | 2456795.80529 | 1264630629 |       NULL |
| NSV 20572             | 2    | 2456795.80993 | 1264630626 |       NULL |
| NSV 25029             | 2    | 2456793.79858 | 1264623696 |       NULL |
| NSV 7600              | 2    | 2456795.80993 | 1264639612 |       NULL |
| NSV 7604              | 2    | 2456795.80993 | 1264639615 |       NULL |
| OQ CAR                | 2    | 2456846.92513 | 1264836744 |       NULL |
| OQ CAR                | 2    | 2456851.92255 | 1264860976 |       NULL |
| PNV J17292916+0054043 | 2    | 2456802.84374 | 1264657226 |       NULL |
| PNV J17292916+0054043 | 2    | 2456804.52519 | 1264657856 |       NULL |
| PNV J17292916+0054043 | 2    | 2456804.79422 | 1264657855 |       NULL |
| PNV J17292916+0054043 | 2    | 2456804.91289 | 1264657854 |       NULL |
| PNV J17292916+0054043 | 2    | 2456806.88135 | 1264665929 |       NULL |
| PNV J17292916+0054043 | 2    | 2456810.83747 | 1264676759 |       NULL |
| PNV J17292916+0054043 | 2    | 2456813.87354 | 1264697761 |       NULL |
| PNV J17292916+0054043 | 2    | 2456824.85029 | 1264729391 |       NULL |
| PX LYR                | 2    | 2456806.89316 | 1264665933 |       NULL |
| PX LYR                | 2    | 2456813.89480 | 1264697773 |       NULL |
| PX LYR                | 2    | 2456823.86981 | 1264729384 |       NULL |
| PX LYR                | 2    | 2456830.87984 | 1264765708 |       NULL |
| PX LYR                | 2    | 2456835.87322 | 1264812982 |       NULL |
| PX LYR                | 2    | 2456890.73462 | 1265055377 |       NULL |
| PX LYR                | 2    | 2456894.69339 | 1265095550 |       NULL |
| PX LYR                | 2    | 2456901.68387 | 1265129275 |       NULL |
| PX LYR                | 2    | 2456944.58626 | 1265487038 |       NULL |
| PX LYR                | 2    | 2456954.58559 | 1265571217 |       NULL |
| PY AQL                | 2    | 2456806.91244 | 1264665925 |       NULL |
| PY AQL                | 2    | 2456813.89700 | 1264697777 |       NULL |
| PY AQL                | 2    | 2456820.07322 | 1264718061 |       NULL |
| PY AQL                | 2    | 2456862.91183 | 1264951220 |       NULL |
| PY AQL                | 2    | 2456887.77772 | 1265042271 |       NULL |
| PY AQL                | 2    | 2456894.78306 | 1265095563 |       NULL |
| PY PER                | 2    | 2456886.94278 | 1265042290 |       NULL |
| PY PER                | 2    | 2456893.95707 | 1265095576 |       NULL |
| PY PER                | 2    | 2456894.97044 | 1265095573 |       NULL |
| PY PER                | 2    | 2456898.95478 | 1265129265 |       NULL |
| PY PER                | 2    | 2456900.96380 | 1265129271 |       NULL |
| PY PER                | 2    | 2456902.92546 | 1265137245 |       NULL |
| PY PER                | 2    | 2456930.84183 | 1265439520 |       NULL |
| PY PER                | 2    | 2456932.84389 | 1265439496 |       NULL |
| PY PER                | 2    | 2456940.84116 | 1265459029 |       NULL |
| PY PER                | 2    | 2456942.84233 | 1265459021 |       NULL |
| PY PER                | 2    | 2456944.84148 | 1265487030 |       NULL |
| PY PER                | 2    | 2456946.85005 | 1265487022 |       NULL |
| PY PER                | 2    | 2456954.84057 | 1265571210 |       NULL |
| PY PER                | 2    | 2456956.84083 | 1265578496 |       NULL |
| PY PER                | 2    | 2456958.84286 | 1265578492 |       NULL |
| PY PER                | 2    | 2456960.84531 | 1265578485 |       NULL |
| PY PER                | 2    | 2456969.75809 | 1265617892 |       NULL |
| PY PER                | 2    | 2456971.75998 | 1265617884 |       NULL |
| PY PER                | 2    | 2456972.76837 | 1265633706 |       NULL |
| PY PER                | 2    | 2456975.75826 | 1265659420 |       NULL |
| PY PER                | 2    | 2456977.78304 | 1265659416 |       NULL |
| PY PER                | 2    | 2456979.78116 | 1265669072 |       NULL |
| PY PER                | 2    | 2456982.76338 | 1265693408 |       NULL |
| PY PER                | 2    | 2456984.75749 | 1265693396 |       NULL |
| PY PER                | 2    | 2456985.75969 | 1265693392 |       NULL |
| PY PER                | 2    | 2456986.76000 | 1265693388 |       NULL |
| PY PER                | 2    | 2456989.75987 | 1267046250 |       NULL |
| PY PER                | 2    | 2456991.75747 | 1267046247 |       NULL |
| PY PER                | 2    | 2457003.72936 | 1267346161 |       NULL |
| PY PER                | 2    | 2457006.78166 | 1267340517 |       NULL |
| PY PER                | 2    | 2457007.79931 | 1267340511 |       NULL |
| PY PER                | 2    | 2457009.82852 | 1267340507 |       NULL |
| PY PER                | 2    | 2457011.83012 | 1267340500 |       NULL |
| PY PER                | 2    | 2457012.66733 | 1267340495 |       NULL |
| PY PER                | 2    | 2457015.73159 | 1267340492 |       NULL |
| PY PER                | 2    | 2457017.72427 | 1267358826 |       NULL |
| PY PER                | 2    | 2457019.81443 | 1267358824 |       NULL |
| PY PER                | 2    | 2457021.67481 | 1267358819 |       NULL |
| PY PER                | 2    | 2457087.59065 | 1267374965 |       NULL |
| PY PER                | 2    | 2457088.58737 | 1267400328 |       NULL |
| PY PER                | 2    | 2457107.60837 | 1267465978 |       NULL |
| PY PER                | 2    | 2457109.60888 | 1267465972 |       NULL |
| PY PER                | 2    | 2457229.95586 | 1268178111 |       NULL |
| PY PER                | 2    | 2457230.95292 | 1268237387 |       NULL |
| PY PER                | 2    | 2457239.90211 | 1268282960 |       NULL |
| PY PER                | 2    | 2457240.90208 | 1268282965 |       NULL |
| PY PER                | 2    | 2457241.90501 | 1268287906 |       NULL |
| R SCO                 | 2    | 2456795.80993 | 1264630627 |       NULL |
| RW AUR                | 2    | 2457134.66192 | 1267629302 |       NULL |
| RW AUR                | 2    | 2457135.66528 | 1267629300 |       NULL |
| RW AUR                | 2    | 2457137.66188 | 1267634505 |       NULL |
| RW AUR                | 2    | 2457141.64574 | 1267656607 |       NULL |
| RW AUR                | 2    | 2457142.64448 | 1267656595 |       NULL |
| RW AUR                | 2    | 2457143.64176 | 1267660498 |       NULL |
| RW AUR                | 3    | 2457134.66321 | 1267629301 |       NULL |
| RW AUR                | 3    | 2457135.66656 | 1267629299 |       NULL |
| RW AUR                | 3    | 2457137.66316 | 1267634506 |       NULL |
| RW AUR                | 3    | 2457141.64714 | 1267656606 |       NULL |
| RW AUR                | 3    | 2457142.64580 | 1267656594 |       NULL |
| RW AUR                | 3    | 2457143.64306 | 1267660497 |       NULL |
| RW AUR                | 5    | 2457137.66426 | 1267634507 |       NULL |
| RW AUR                | 5    | 2457141.64828 | 1267656605 |       NULL |
| RW AUR                | 5    | 2457142.64690 | 1267656593 |       NULL |
| RW AUR                | 5    | 2457143.64421 | 1267660496 |       NULL |
| RZ TEL                | 2    | 2456799.09609 | 1264668842 |       NULL |
| S AQL                 | 2    | 2456833.80169 | 1264776094 |       NULL |
| S SCO                 | 2    | 2456795.80993 | 1264639614 |       NULL |
| SS HER                | 2    | 2456793.78890 | 1264623693 |       NULL |
| SS HER                | 2    | 2456804.79622 | 1264657853 |       NULL |
| SS HER                | 2    | 2456806.87750 | 1264665909 |       NULL |
| SS HER                | 2    | 2456810.83450 | 1264676757 |       NULL |
| SS HER                | 2    | 2456813.87047 | 1264697759 |       NULL |
| SS HER                | 2    | 2456824.84676 | 1264729389 |       NULL |
| SS HER                | 2    | 2456848.80804 | 1264844391 |       NULL |
| ST CHA                | 2    | 2456862.94855 | 1264951213 |       NULL |
| ST CHA                | 2    | 2456869.91319 | 1264956066 |       NULL |
| ST CHA                | 2    | 2456870.92753 | 1264962196 |       NULL |
| ST CHA                | 2    | 2456871.91008 | 1264968404 |       NULL |
| ST CHA                | 2    | 2456872.91964 | 1264969564 |       NULL |
| ST CHA                | 2    | 2456874.92292 | 1264986757 |       NULL |
| ST CHA                | 2    | 2456875.90936 | 1264986756 |       NULL |
| ST CHA                | 2    | 2456876.92403 | 1264996853 |       NULL |
| ST CHA                | 2    | 2456877.93782 | 1264996852 |       NULL |
| ST CHA                | 2    | 2456878.92483 | 1264996851 |       NULL |
| ST CHA                | 2    | 2456879.93819 | 1265001416 |       NULL |
| ST CHA                | 2    | 2456880.92372 | 1265009245 |       NULL |
| ST CHA                | 2    | 2456881.92213 | 1265011027 |       NULL |
| ST CHA                | 2    | 2456882.92539 | 1265018684 |       NULL |
| ST CHA                | 2    | 2456883.92258 | 1265018685 |       NULL |
| ST CHA                | 2    | 2456889.92216 | 1265054326 |       NULL |
| ST CHA                | 2    | 2456891.92177 | 1265068706 |       NULL |
| ST CHA                | 2    | 2456892.92182 | 1265095582 |       NULL |
| ST CHA                | 2    | 2456893.92182 | 1265095579 |       NULL |
| ST CHA                | 2    | 2456894.92243 | 1265095569 |       NULL |
| ST CHA                | 2    | 2456897.92184 | 1265109055 |       NULL |
| ST CHA                | 2    | 2456898.92218 | 1265129260 |       NULL |
| ST CHA                | 2    | 2456899.92193 | 1265129266 |       NULL |
| ST CHA                | 2    | 2456900.92197 | 1265129267 |       NULL |
| ST CHA                | 2    | 2456905.92205 | 1265161579 |       NULL |
| ST CHA                | 2    | 2456907.92307 | 1265178760 |       NULL |
| ST CHA                | 2    | 2456910.92206 | 1265178767 |       NULL |
| ST CHA                | 2    | 2456911.94735 | 1265181743 |       NULL |
| ST CHA                | 2    | 2456912.98640 | 1265187781 |       NULL |
| ST CHA                | 2    | 2456914.95750 | 1265194735 |       NULL |
| ST CHA                | 2    | 2456916.92277 | 1265326461 |       NULL |
| ST CHA                | 2    | 2456918.92722 | 1265326462 |       NULL |
| ST CHA                | 2    | 2456920.92368 | 1265338319 |       NULL |
| ST CHA                | 2    | 2456922.92446 | 1265338321 |       NULL |
| ST CHA                | 2    | 2456923.92096 | 1265369072 |       NULL |
| ST CHA                | 2    | 2456927.92065 | 1265439511 |       NULL |
| ST CHA                | 2    | 2456929.91999 | 1265439515 |       NULL |
| ST CHA                | 2    | 2456931.92058 | 1265439510 |       NULL |
| ST CHA                | 2    | 2456937.89965 | 1265459036 |       NULL |
| ST CHA                | 2    | 2456939.89992 | 1265459033 |       NULL |
| ST CHA                | 2    | 2456941.90288 | 1265459025 |       NULL |
| ST CHA                | 2    | 2456947.17468 | 1265487019 |       NULL |
| ST CHA                | 2    | 2456949.17336 | 1265487014 |       NULL |
| ST CHA                | 2    | 2456953.19348 | 1265507175 |       NULL |
| ST CHA                | 2    | 2456955.18450 | 1265571206 |       NULL |
| ST CHA                | 2    | 2456959.19370 | 1265578490 |       NULL |
| ST CHA                | 2    | 2456961.19421 | 1265578481 |       NULL |
| ST CHA                | 2    | 2456963.19438 | 1265587985 |       NULL |
| ST CHA                | 2    | 2456968.21277 | 1265592022 |       NULL |
| ST CHA                | 2    | 2456969.21367 | 1265617895 |       NULL |
| ST CHA                | 2    | 2456971.21498 | 1265617887 |       NULL |
| ST CHA                | 2    | 2456972.22531 | 1265617879 |       NULL |
| ST CHA                | 2    | 2456978.21787 | 1265659413 |       NULL |
| ST CHA                | 2    | 2456979.21291 | 1265659409 |       NULL |
| ST CHA                | 2    | 2456980.21406 | 1265669067 |       NULL |
| ST CHA                | 2    | 2456981.21242 | 1265669063 |       NULL |
| ST CHA                | 2    | 2456983.21280 | 1265693404 |       NULL |
| ST CHA                | 2    | 2456984.21307 | 1265693400 |       NULL |
| ST CHA                | 2    | 2456987.21097 | 1265693385 |       NULL |
| ST CHA                | 2    | 2456988.20514 | 1267046255 |       NULL |
| ST CHA                | 2    | 2456998.98703 | 1267346168 |       NULL |
| ST CHA                | 2    | 2457001.00810 | 1267346164 |       NULL |
| ST CHA                | 2    | 2457004.00725 | 1267346157 |       NULL |
| ST CHA                | 2    | 2457005.00782 | 1267340538 |       NULL |
| ST CHA                | 2    | 2457006.00751 | 1267340533 |       NULL |
| ST CHA                | 2    | 2457007.00860 | 1267340513 |       NULL |
| ST CHA                | 2    | 2457008.00775 | 1267340508 |       NULL |
| ST CHA                | 2    | 2457010.00762 | 1267340503 |       NULL |
| ST CHA                | 2    | 2457012.00758 | 1267340497 |       NULL |
| ST CHA                | 2    | 2457016.00876 | 1267340489 |       NULL |
| ST CHA                | 2    | 2457021.00737 | 1267358822 |       NULL |
| ST CHA                | 2    | 2457022.00869 | 1267358816 |       NULL |
| ST CHA                | 2    | 2457026.00723 | 1267358811 |       NULL |
| ST CHA                | 2    | 2457085.95315 | 1267374975 |       NULL |
| ST CHA                | 2    | 2457086.96804 | 1267374971 |       NULL |
| ST CHA                | 2    | 2457087.96637 | 1267374963 |       NULL |
| ST CHA                | 2    | 2457088.96440 | 1267400326 |       NULL |
| ST CHA                | 2    | 2457089.96407 | 1267400324 |       NULL |
| ST CHA                | 2    | 2457090.96433 | 1267405913 |       NULL |
| ST CHA                | 2    | 2457092.96426 | 1267405909 |       NULL |
| ST CHA                | 2    | 2457095.96443 | 1267411307 |       NULL |
| ST CHA                | 2    | 2457096.96468 | 1267416234 |       NULL |
| ST CHA                | 2    | 2457097.96370 | 1267442453 |       NULL |
| ST CHA                | 2    | 2457099.96455 | 1267442449 |       NULL |
| ST CHA                | 2    | 2457100.96488 | 1267461036 |       NULL |
| ST CHA                | 2    | 2457101.96394 | 1267461032 |       NULL |
| ST CHA                | 2    | 2457103.96432 | 1267461030 |       NULL |
| ST CHA                | 2    | 2457104.96564 | 1267465988 |       NULL |
| ST CHA                | 2    | 2457106.96380 | 1267465982 |       NULL |
| ST CHA                | 2    | 2457107.96547 | 1267465976 |       NULL |
| ST CHA                | 2    | 2457109.96461 | 1267465969 |       NULL |
| ST CHA                | 2    | 2457113.96434 | 1267488380 |       NULL |
| ST CHA                | 2    | 2457117.96373 | 1267510633 |       NULL |
| ST CHA                | 2    | 2457119.96412 | 1267523967 |       NULL |
| ST CHA                | 2    | 2457121.96397 | 1267543380 |       NULL |
| ST CHA                | 2    | 2457125.96409 | 1267595125 |       NULL |
| ST CHA                | 2    | 2457128.96426 | 1267595124 |       NULL |
| ST CHA                | 2    | 2457129.96881 | 1267595123 |       NULL |
| ST CHA                | 2    | 2457139.96350 | 1267656613 |       NULL |
| ST CHA                | 2    | 2457140.96433 | 1267656608 |       NULL |
| ST CHA                | 2    | 2457141.96418 | 1267656596 |       NULL |
| ST CHA                | 2    | 2457147.87475 | 1267686536 |       NULL |
| ST CHA                | 2    | 2457148.87514 | 1267686534 |       NULL |
| ST CHA                | 2    | 2457149.87508 | 1267686915 |       NULL |
| ST CHA                | 2    | 2457150.87104 | 1267700587 |       NULL |
| ST CHA                | 2    | 2457151.86830 | 1267710959 |       NULL |
| ST CHA                | 2    | 2457153.87299 | 1267750129 |       NULL |
| ST CHA                | 2    | 2457155.86863 | 1267750119 |       NULL |
| ST CHA                | 2    | 2457156.86778 | 1267750115 |       NULL |
| ST CHA                | 2    | 2457159.86815 | 1267750113 |       NULL |
| ST CHA                | 2    | 2457160.86821 | 1267750111 |       NULL |
| ST CHA                | 2    | 2457166.88218 | 1267771574 |       NULL |
| ST CHA                | 2    | 2457175.85395 | 1268000258 |       NULL |
| ST CHA                | 2    | 2457176.85394 | 1268000254 |       NULL |
| ST CHA                | 2    | 2457177.85368 | 1268101617 |       NULL |
| ST CHA                | 2    | 2457182.88177 | 1268104318 |       NULL |
| ST CHA                | 2    | 2457183.90196 | 1268104315 |       NULL |
| ST CHA                | 2    | 2457185.90166 | 1268104305 |       NULL |
| ST CHA                | 2    | 2457187.89962 | 1268104285 |       NULL |
| ST CHA                | 2    | 2457194.90081 | 1268104228 |       NULL |
| ST CHA                | 2    | 2457199.91184 | 1268104208 |       NULL |
| ST CHA                | 2    | 2457200.90073 | 1268104206 |       NULL |
| ST CHA                | 2    | 2457201.89822 | 1268104203 |       NULL |
| ST CHA                | 2    | 2457202.89103 | 1268104200 |       NULL |
| ST CHA                | 2    | 2457204.89096 | 1268104148 |       NULL |
| ST CHA                | 2    | 2457242.94267 | 1268294999 |       NULL |
| ST CHA                | 2    | 2457243.94620 | 1268307491 |       NULL |
| ST CHA                | 2    | 2457572.85795 | 1270824931 |       NULL |
| ST CHA                | 2    | 2457578.85813 | 1270824929 |       NULL |
| ST CHA                | 2    | 2457579.85678 | 1270824927 |       NULL |
| ST CHA                | 2    | 2457587.91906 | 1270896072 |       NULL |
| ST CHA                | 2    | 2457594.91918 | 1270968583 |       NULL |
| ST CHA                | 2    | 2457596.93981 | 1271014204 |       NULL |
| ST CHA                | 2    | 2457597.91863 | 1271014201 |       NULL |
| ST CHA                | 2    | 2457598.91904 | 1271014188 |       NULL |
| ST CHA                | 2    | 2457599.91903 | 1271014183 |       NULL |
| ST CHA                | 2    | 2457604.92253 | 1271169604 |       NULL |
| ST CHA                | 2    | 2457605.92212 | 1271169601 |       NULL |
| ST CHA                | 2    | 2457607.92253 | 1271169592 |       NULL |
| ST CHA                | 2    | 2457610.92221 | 1271204518 |       NULL |
| ST CHA                | 2    | 2457611.93861 | 1271204513 |       NULL |
| ST CHA                | 2    | 2457613.92255 | 1271204511 |       NULL |
| ST CHA                | 2    | 2457625.93294 | 1271335851 |       NULL |
| ST CHA                | 2    | 2457627.92569 | 1271339825 |       NULL |
| ST CHA                | 2    | 2457629.92689 | 1271339821 |       NULL |
| ST SGE                | 2    | 2456793.79858 | 1264623698 |       NULL |
| ST SGE                | 2    | 2456806.90882 | 1264665923 |       NULL |
| ST SGE                | 2    | 2456813.89007 | 1264697771 |       NULL |
| ST SGE                | 2    | 2456835.92637 | 1264812997 |       NULL |
| ST SGE                | 2    | 2456848.83007 | 1264844401 |       NULL |
| ST SGE                | 2    | 2456862.90800 | 1264951222 |       NULL |
| ST SGE                | 2    | 2456887.77481 | 1265042269 |       NULL |
| ST SGE                | 2    | 2456894.77958 | 1265095561 |       NULL |
| TT IND                | 2    | 2456829.31833 | 1264751641 |       NULL |
| TT IND                | 2    | 2456834.32236 | 1264776096 |       NULL |
| TT IND                | 2    | 2456847.31794 | 1264836748 |       NULL |
| TT IND                | 2    | 2456849.32028 | 1264849009 |       NULL |
| TT IND                | 2    | 2456852.31855 | 1264860973 |       NULL |
| TW SCO                | 2    | 2456799.07814 | 1264656003 |       NULL |
| TY CYG                | 2    | 2457598.84233 | 1271014193 |       NULL |
| TY CYG                | 2    | 2457616.84012 | 1271208341 |       NULL |
| TY CYG                | 2    | 2457637.83869 | 1271339802 |       NULL |
| UU OCT                | 2    | 2456799.09938 | 1264644044 |       NULL |
| UX OPH                | 2    | 2456798.78800 | 1264641840 |       NULL |
| UX OPH                | 2    | 2456804.79779 | 1264657852 |       NULL |
| UX OPH                | 2    | 2456806.87931 | 1264665910 |       NULL |
| UX OPH                | 2    | 2456810.83591 | 1264676758 |       NULL |
| UX OPH                | 2    | 2456813.87194 | 1264697760 |       NULL |
| UX OPH                | 2    | 2456824.84838 | 1264729390 |       NULL |
| UZ SER                | 2    | 2456847.13163 | 1264836746 |       NULL |
| UZ SER                | 2    | 2456849.13204 | 1264847047 |       NULL |
| UZ SER                | 2    | 2456852.13240 | 1264860977 |       NULL |
| UZ SER                | 2    | 2456871.91329 | 1264968403 |       NULL |
| UZ SER                | 2    | 2456872.92258 | 1264969563 |       NULL |
| UZ SER                | 2    | 2456876.92698 | 1264996850 |       NULL |
| UZ SER                | 2    | 2456877.94112 | 1264996849 |       NULL |
| UZ SER                | 2    | 2456878.92778 | 1264996848 |       NULL |
| UZ SER                | 2    | 2456879.94125 | 1265001417 |       NULL |
| UZ SER                | 2    | 2456880.92668 | 1265009244 |       NULL |
| UZ SER                | 2    | 2456881.92427 | 1265011026 |       NULL |
| UZ SER                | 2    | 2456882.92758 | 1265018686 |       NULL |
| UZ SER                | 2    | 2456889.92431 | 1265054325 |       NULL |
| UZ SER                | 2    | 2456891.92388 | 1265068708 |       NULL |
| UZ SER                | 2    | 2456892.92494 | 1265068709 | 1265068709 |
| UZ SER                | 2    | 2456892.92494 | 1265095581 | 1265068709 |
| UZ SER                | 2    | 2456911.94969 | 1265181744 |       NULL |
| UZ SER                | 2    | 2456912.98843 | 1265187782 |       NULL |
| UZ SER                | 2    | 2456914.95946 | 1265194736 |       NULL |
| UZ SER                | 2    | 2456923.92284 | 1265369073 |       NULL |
| UZ SER                | 2    | 2456927.92247 | 1265439512 |       NULL |
| UZ SER                | 2    | 2456929.92171 | 1265439516 |       NULL |
| UZ SER                | 2    | 2456931.92231 | 1265439509 |       NULL |
| UZ SER                | 2    | 2456933.92304 | 1265439492 |       NULL |
| UZ SER                | 2    | 2456935.90242 | 1265459038 |       NULL |
| UZ SER                | 2    | 2456937.90138 | 1265459035 |       NULL |
| UZ SER                | 2    | 2456939.90164 | 1265459032 |       NULL |
| UZ SER                | 2    | 2456941.90459 | 1265459024 |       NULL |
| UZ SER                | 2    | 2456945.91093 | 1265487027 |       NULL |
| UZ SER                | 2    | 2456947.91081 | 1265487017 |       NULL |
| UZ SER                | 2    | 2456949.91106 | 1265487012 |       NULL |
| UZ SER                | 2    | 2456951.91175 | 1265507178 |       NULL |
| UZ SER                | 2    | 2456953.91316 | 1265571219 |       NULL |
| UZ SER                | 2    | 2456955.91115 | 1265578499 |       NULL |
| UZ SER                | 2    | 2456959.92110 | 1265578488 |       NULL |
| UZ SER                | 2    | 2456963.92141 | 1265587983 |       NULL |
| UZ SER                | 2    | 2457086.26608 | 1267374973 |       NULL |
| UZ SER                | 2    | 2457087.26578 | 1267374969 |       NULL |
| UZ SER                | 2    | 2457088.26536 | 1267400332 |       NULL |
| UZ SER                | 2    | 2457090.26637 | 1267400322 |       NULL |
| UZ SER                | 2    | 2457091.26769 | 1267405911 |       NULL |
| UZ SER                | 2    | 2457098.26890 | 1267442451 |       NULL |
| UZ SER                | 2    | 2457100.27633 | 1267442447 |       NULL |
| UZ SER                | 2    | 2457101.28427 | 1267461034 |       NULL |
| UZ SER                | 2    | 2457104.27690 | 1267461028 |       NULL |
| UZ SER                | 2    | 2457105.27777 | 1267465986 |       NULL |
| UZ SER                | 2    | 2457106.27744 | 1267465984 |       NULL |
| UZ SER                | 2    | 2457107.27674 | 1267465980 |       NULL |
| UZ SER                | 2    | 2457108.28010 | 1267465974 |       NULL |
| UZ SER                | 2    | 2457110.27753 | 1267465970 |       NULL |
| UZ SER                | 2    | 2457118.28412 | 1267510631 |       NULL |
| UZ SER                | 2    | 2457121.28405 | 1267534342 |       NULL |
| UZ SER                | 2    | 2457124.28392 | 1267595133 |       NULL |
| UZ SER                | 2    | 2457125.28969 | 1267595130 |       NULL |
| UZ SER                | 2    | 2457126.28785 | 1267595120 |       NULL |
| UZ SER                | 2    | 2457128.28904 | 1267595119 |       NULL |
| UZ SER                | 2    | 2457137.28659 | 1267634503 |       NULL |
| UZ SER                | 2    | 2457140.29481 | 1267656611 |       NULL |
| UZ SER                | 2    | 2457148.29762 | 1267686538 |       NULL |
| UZ SER                | 2    | 2457156.29698 | 1267750117 |       NULL |
| UZ SER                | 2    | 2457166.29997 | 1267771576 |       NULL |
| UZ SER                | 2    | 2457176.29669 | 1268000256 |       NULL |
| UZ SER                | 2    | 2457177.29883 | 1268101619 |       NULL |
| UZ SER                | 2    | 2457179.29861 | 1268101606 |       NULL |
| UZ SER                | 2    | 2457180.29771 | 1268101604 |       NULL |
| UZ SER                | 2    | 2457182.30959 | 1268104320 |       NULL |
| UZ SER                | 2    | 2457187.30972 | 1268104286 |       NULL |
| UZ SER                | 2    | 2457224.03167 | 1268120089 |       NULL |
| UZ SER                | 2    | 2457230.96580 | 1268237385 |       NULL |
| UZ SER                | 2    | 2457233.97686 | 1268237380 |       NULL |
| UZ SER                | 2    | 2457235.96497 | 1268262828 |       NULL |
| UZ SER                | 2    | 2457242.94911 | 1268294997 |       NULL |
| UZ SER                | 2    | 2457243.95278 | 1268307489 |       NULL |
| UZ SER                | 2    | 2457594.92609 | 1270968581 |       NULL |
| UZ SER                | 2    | 2457596.94523 | 1271014202 |       NULL |
| UZ SER                | 2    | 2457597.92400 | 1271014199 |       NULL |
| UZ SER                | 2    | 2457598.92440 | 1271014186 |       NULL |
| UZ SER                | 2    | 2457599.92439 | 1271014181 |       NULL |
| UZ SER                | 2    | 2457604.93163 | 1271169602 |       NULL |
| UZ SER                | 2    | 2457605.92944 | 1271169599 |       NULL |
| UZ SER                | 2    | 2457607.92987 | 1271169590 |       NULL |
| UZ SER                | 2    | 2457610.93014 | 1271204516 |       NULL |
| UZ SER                | 2    | 2457613.93132 | 1271204509 |       NULL |
| UZ SER                | 2    | 2457625.93997 | 1271335849 |       NULL |
| UZ SER                | 2    | 2457627.93059 | 1271339823 |       NULL |
| UZ SER                | 2    | 2457629.93403 | 1271339819 |       NULL |
| UZ SER                | 2    | 2457634.92980 | 1271339817 |       NULL |
| UZ SER                | 2    | 2457635.92161 | 1271339811 |       NULL |
| UZ SER                | 2    | 2457636.92378 | 1271339807 |       NULL |
| UZ SER                | 2    | 2457639.92419 | 1271405865 |       NULL |
| UZ SER                | 2    | 2457647.92135 | 1271438671 |       NULL |
| UZ SER                | 2    | 2457654.90331 | 1271516203 |       NULL |
| UZ SER                | 2    | 2457657.90053 | 1271541530 |       NULL |
| V0339 DEL             | 2    | 2456792.96426 | 1264588743 |       NULL |
| V0339 DEL             | 2    | 2456806.91427 | 1264665926 |       NULL |
| V0339 DEL             | 2    | 2456813.89850 | 1264697782 |       NULL |
| V0339 DEL             | 2    | 2456862.91561 | 1264951218 |       NULL |
| V0339 DEL             | 2    | 2456887.78072 | 1265042273 |       NULL |
| V0339 DEL             | 2    | 2456894.78685 | 1265095565 |       NULL |
| V0344 NOR             | 2    | 2456799.07400 | 1264644049 |       NULL |
